loan_id,reporting_month,default_probability_12m,positive_risk_drivers,negative_risk_drivers
LN100102,2026-04-01,0.01240694789081886,high_ltv,clean_payment_history;high_credit_score;low_dti
LN100102,2026-05-01,1.0,severe_delinquency(DPD=90);high_ltv,high_credit_score;low_dti
LN100105,2025-01-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_credit_score
LN100105,2025-02-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_credit_score
LN100105,2025-03-01,0.009633911368015413,prior_modifications(count=1),clean_payment_history;high_credit_score
LN100105,2025-04-01,0.009633911368015413,prior_modifications(count=2),clean_payment_history;high_credit_score
LN100105,2025-05-01,0.009633911368015413,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2025-06-01,0.009633911368015413,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2025-07-01,0.009633911368015413,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2025-08-01,0.009290540540540541,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2025-09-01,0.009290540540540541,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2025-10-01,0.009290540540540541,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2025-11-01,0.009290540540540541,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2025-12-01,0.009290540540540541,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2026-01-01,0.009290540540540541,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2026-02-01,0.009290540540540541,prior_modifications(count=3),clean_payment_history;high_credit_score
LN100105,2026-03-01,0.01240694789081886,delinquency(DPD=30);prior_modifications(count=3),high_credit_score
LN100105,2026-04-01,0.008756567425569177,recent_delinquency(max_3m=30);prior_modifications(count=4),high_credit_score
LN100105,2026-05-01,0.009290540540540541,recent_delinquency(max_3m=30);prior_modifications(count=4),high_credit_score
LN100105,2026-06-01,0.009290540540540541,prior_modifications(count=4),clean_payment_history;high_credit_score
LN100105,2026-07-01,0.009290540540540541,prior_modifications(count=4),clean_payment_history;high_credit_score
LN100106,2025-01-01,0.01240694789081886,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-02-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-03-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-04-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-05-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-06-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-07-01,0.01240694789081886,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-08-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-09-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-10-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-11-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2025-12-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2026-01-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2026-02-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2026-03-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2026-04-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2026-05-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2026-06-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100106,2026-07-01,0.010679196924391286,low_credit_score;elevated_rate(7.21%),clean_payment_history;high_equity_ltv;low_dti
LN100107,2025-01-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-02-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-03-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-04-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-05-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-06-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-07-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-08-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-09-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-10-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-11-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2025-12-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2026-01-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2026-02-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2026-03-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history
LN100107,2026-04-01,0.009290540540540541,prior_modifications(count=1),clean_payment_history
LN100107,2026-05-01,0.009290540540540541,prior_modifications(count=1),clean_payment_history
LN100107,2026-06-01,0.009290540540540541,prior_modifications(count=1),clean_payment_history
LN100107,2026-07-01,0.009290540540540541,prior_modifications(count=1),clean_payment_history
LN100109,2025-01-01,0.01599086236436322,high_ltv;high_dti;prior_modifications(count=1),clean_payment_history
LN100109,2025-02-01,1.0,severe_delinquency(DPD=90);high_ltv;high_dti;prior_modifications(count=1),None
LN100111,2025-01-01,0.01240694789081886,high_dti;elevated_rate(7.12%),clean_payment_history;high_equity_ltv
LN100111,2025-02-01,0.01240694789081886,high_dti;elevated_rate(7.12%),clean_payment_history;high_equity_ltv
LN100111,2025-03-01,0.01240694789081886,high_dti;elevated_rate(7.12%),clean_payment_history;high_equity_ltv
LN100111,2025-04-01,0.01240694789081886,high_dti;elevated_rate(7.12%),clean_payment_history;high_equity_ltv
LN100111,2025-05-01,1.0,severe_delinquency(DPD=90);high_dti;elevated_rate(7.12%),high_equity_ltv
LN100112,2025-01-01,0.008756567425569177,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-02-01,0.008756567425569177,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-03-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-04-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-05-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-06-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-07-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-08-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-09-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-10-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-11-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2025-12-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2026-01-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2026-02-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2026-03-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2026-04-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2026-05-01,0.005780346820809248,high_ltv;high_dti,clean_payment_history;high_credit_score;low_rate(2.56%)
LN100112,2026-06-01,0.004273504273504274,delinquency(DPD=30);high_ltv;high_dti,high_credit_score;low_rate(2.56%)
LN100112,2026-07-01,0.005780346820809248,recent_delinquency(max_3m=30);high_ltv;high_dti,high_credit_score;low_rate(2.56%)
LN100114,2025-01-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-02-01,0.005780346820809248,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-03-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-04-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-05-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-06-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-07-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-08-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-09-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-10-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-11-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2025-12-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2026-01-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2026-02-01,0.008756567425569177,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2026-03-01,0.008756567425569177,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2026-04-01,0.008756567425569177,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2026-05-01,0.008756567425569177,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2026-06-01,0.008756567425569177,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100114,2026-07-01,0.008756567425569177,prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.44%)
LN100117,2025-01-01,0.009633911368015413,high_dti,clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2025-02-01,0.009633911368015413,high_dti,clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2025-03-01,0.010679196924391286,high_dti,clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2025-04-01,0.010679196924391286,high_dti,clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2025-05-01,0.010679196924391286,high_dti,clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2025-06-01,0.010679196924391286,high_dti,clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2025-07-01,0.010679196924391286,high_dti,clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2025-08-01,0.01599086236436322,delinquency(DPD=30);high_dti,high_credit_score;low_rate(4.03%)
LN100117,2025-09-01,0.01599086236436322,recent_delinquency(max_3m=30);high_dti,high_credit_score;low_rate(4.03%)
LN100117,2025-10-01,0.01599086236436322,recent_delinquency(max_3m=30);high_dti,high_credit_score;low_rate(4.03%)
LN100117,2025-11-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2025-12-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2026-01-01,0.01599086236436322,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2026-02-01,0.01599086236436322,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2026-03-01,0.01599086236436322,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2026-04-01,0.01599086236436322,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2026-05-01,0.01599086236436322,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2026-06-01,0.01599086236436322,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;low_rate(4.03%)
LN100117,2026-07-01,0.01599086236436322,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;low_rate(4.03%)
LN100119,2025-01-01,0.005780346820809248,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-02-01,0.005780346820809248,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-03-01,0.005780346820809248,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-04-01,0.005780346820809248,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-05-01,0.005780346820809248,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-06-01,0.009290540540540541,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-07-01,0.009290540540540541,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-08-01,0.009290540540540541,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-09-01,0.009290540540540541,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-10-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-11-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2025-12-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100119,2026-01-01,1.0,severe_delinquency(DPD=90);prior_modifications(count=1),high_credit_score;high_equity_ltv;low_rate(3.27%)
LN100120,2025-01-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-02-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-03-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-04-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-05-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-06-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-07-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-08-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-09-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-10-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-11-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2025-12-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2026-01-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2026-02-01,0.005780346820809248,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2026-03-01,0.008756567425569177,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2026-04-01,0.008756567425569177,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2026-05-01,0.008756567425569177,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2026-06-01,0.008756567425569177,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100120,2026-07-01,0.008756567425569177,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.40%)
LN100121,2025-01-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-02-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-03-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-04-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-05-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-06-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-07-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-08-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-09-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-10-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-11-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2025-12-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2026-01-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2026-02-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2026-03-01,0.014373716632443531,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2026-04-01,0.01240694789081886,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2026-05-01,0.01240694789081886,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2026-06-01,0.01240694789081886,low_credit_score,clean_payment_history;high_equity_ltv
LN100121,2026-07-01,0.01240694789081886,low_credit_score,clean_payment_history;high_equity_ltv
LN100122,2025-01-01,0.004273504273504274,prior_modifications(count=3),clean_payment_history;high_credit_score;high_equity_ltv
LN100124,2025-01-01,0.014373716632443531,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-02-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-03-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-04-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-05-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-06-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-07-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-08-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-09-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-10-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-11-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2025-12-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2026-01-01,0.01240694789081886,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2026-02-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2026-03-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2026-04-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2026-05-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2026-06-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100124,2026-07-01,0.010679196924391286,prior_modifications(count=1),clean_payment_history;high_equity_ltv
LN100125,2025-01-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.46%)
LN100125,2025-02-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.46%)
LN100125,2025-03-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.46%)
LN100125,2025-04-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.46%)
LN100125,2025-05-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.46%)
LN100125,2025-06-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.46%)
LN100125,2025-07-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.46%)
LN100125,2025-08-01,0.004273504273504274,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.46%)
LN100125,2025-09-01,1.0,severe_delinquency(DPD=90);prior_modifications(count=1),high_equity_ltv;low_dti;low_rate(2.46%)
LN100129,2025-01-01,0.004273504273504274,high_ltv;high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score
LN100129,2025-02-01,0.004273504273504274,high_ltv;high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score
LN100129,2025-03-01,0.0,high_ltv;high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score
LN100131,2025-01-01,0.008756567425569177,recent_delinquency(max_3m=30);high_ltv,low_dti;low_rate(3.31%)
LN100131,2025-02-01,0.010679196924391286,recent_delinquency(max_3m=30);high_ltv,low_dti;low_rate(3.31%)
LN100131,2025-03-01,0.010679196924391286,high_ltv,clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2025-04-01,0.010679196924391286,high_ltv,clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2025-05-01,0.010679196924391286,high_ltv,clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2025-06-01,0.010679196924391286,high_ltv,clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2025-07-01,0.010679196924391286,high_ltv,clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2025-08-01,0.009290540540540541,high_ltv,clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2025-09-01,0.009290540540540541,high_ltv;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2025-10-01,0.009290540540540541,high_ltv;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2025-11-01,0.009162303664921465,high_ltv;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2025-12-01,0.009162303664921465,high_ltv;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2026-01-01,0.010679196924391286,delinquency(DPD=30);high_ltv;prior_modifications(count=2),low_dti;low_rate(3.31%)
LN100131,2026-02-01,0.005780346820809248,recent_delinquency(max_3m=30);high_ltv;prior_modifications(count=2),low_dti;low_rate(3.31%)
LN100131,2026-03-01,0.009162303664921465,recent_delinquency(max_3m=30);high_ltv;prior_modifications(count=2),low_dti;low_rate(3.31%)
LN100131,2026-04-01,0.009162303664921465,high_ltv;prior_modifications(count=2),clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2026-05-01,0.009162303664921465,high_ltv;prior_modifications(count=2),clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2026-06-01,0.009162303664921465,high_ltv;prior_modifications(count=2),clean_payment_history;low_dti;low_rate(3.31%)
LN100131,2026-07-01,0.009290540540540541,high_ltv;prior_modifications(count=2),clean_payment_history;low_dti;low_rate(3.31%)
LN100133,2025-01-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-02-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-03-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-04-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-05-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-06-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-07-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-08-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-09-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-10-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-11-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2025-12-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2026-01-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2026-02-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2026-03-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2026-04-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2026-05-01,0.0,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2026-06-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100133,2026-07-01,0.0031847133757961785,prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(2.45%)
LN100134,2025-01-01,0.009290540540540541,high_ltv;high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score
LN100134,2025-02-01,0.009290540540540541,high_ltv;high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score
LN100134,2025-03-01,0.01599086236436322,delinquency(DPD=30);high_ltv;high_dti;prior_modifications(count=1),high_credit_score
LN100134,2025-04-01,0.01599086236436322,severe_delinquency(DPD=60);high_ltv;high_dti;prior_modifications(count=1),high_credit_score
