loan_id,reporting_month,ml_anomaly_score,rule_anomaly_score,anomaly_score,top_drivers,action
LN100427,2023-08-01,0.2905342947288131,0.0,0.14526714736440655,None,No Action
LN100427,2024-01-01,0.2044724645288286,0.0,0.1022362322644143,None,No Action
LN100427,2024-03-01,0.7498125238592876,0.0,0.3749062619296438,None,No Action
LN100428,2018-04-01,0.07308818110458637,0.0,0.036544090552293185,None,No Action
LN100428,2018-05-01,0.06685058895012896,0.0,0.03342529447506448,None,No Action
LN100428,2018-07-01,0.04593988915051472,0.0,0.02296994457525736,None,No Action
LN100428,2018-10-01,0.022558344680046916,0.0,0.011279172340023458,None,No Action
LN100428,2018-11-01,0.02032149537104888,0.0,0.01016074768552444,None,No Action
LN100428,2018-12-01,0.021008424529602165,0.0,0.010504212264801083,None,No Action
LN100428,2019-03-01,0.026166891309867824,0.44999999999999996,0.2380834456549339,dpd_conflict;missing_document,Investigate Data
LN100428,2019-05-01,0.02599133477384674,0.0,0.01299566738692337,None,No Action
LN100428,2019-06-01,0.02249273110615624,0.15,0.08624636555307812,missing_document,Investigate Data
LN100429,2023-01-01,0.5044534645082025,0.0,0.25222673225410125,None,No Action
LN100429,2023-02-01,0.4957669332236564,0.15,0.3228834666118282,missing_document,Investigate Data
LN100429,2023-04-01,0.48357584069981263,0.0,0.24178792034990632,None,No Action
LN100429,2023-09-01,0.45233132718015456,0.0,0.22616566359007728,None,No Action
LN100429,2023-10-01,0.45258384923621287,0.0,0.22629192461810643,None,No Action
LN100429,2023-12-01,0.43628210864748873,0.15,0.2931410543237444,missing_document,Investigate Data
LN100429,2024-02-01,0.4316435495048392,0.0,0.2158217747524196,None,No Action
LN100429,2024-04-01,0.4300171156170115,0.0,0.21500855780850575,None,No Action
LN100429,2024-06-01,0.43201848008273536,0.15,0.2910092400413677,missing_document,Investigate Data
LN100429,2024-08-01,0.45456522465471694,0.0,0.22728261232735847,None,No Action
LN100429,2024-11-01,0.46778821232412615,0.0,0.23389410616206308,None,No Action
LN100429,2025-01-01,0.8343292300823375,0.15,0.49216461504116876,missing_document,Investigate Data
LN100430,2019-01-01,0.06479868902856112,0.0,0.03239934451428056,None,No Action
LN100430,2019-02-01,0.05908296265808988,0.0,0.02954148132904494,None,No Action
LN100430,2019-04-01,0.0535048239070508,0.15,0.1017524119535254,missing_document,Investigate Data
LN100430,2019-08-01,0.05554503939132327,0.15,0.10277251969566163,missing_document,Investigate Data
LN100430,2019-09-01,0.05586070978879398,0.15,0.10293035489439699,missing_document,Investigate Data
LN100430,2019-11-01,0.04150889091900034,0.0,0.02075444545950017,None,No Action
LN100430,2020-02-01,0.040563029702853526,0.15,0.09528151485142676,missing_document,Investigate Data
LN100430,2020-03-01,0.046299498595487876,0.15,0.09814974929774394,missing_document,Investigate Data
LN100430,2020-04-01,0.05554093230963819,0.0,0.027770466154819096,None,No Action
LN100430,2020-06-01,0.06572564291682093,0.0,0.03286282145841046,None,No Action
LN100430,2020-08-01,0.06189424913287289,0.0,0.030947124566436446,None,No Action
LN100430,2020-09-01,0.056029091435277234,0.0,0.028014545717638617,None,No Action
LN100430,2020-11-01,0.06056411130682671,0.15,0.10528205565341335,missing_document,Investigate Data
LN100430,2021-02-01,0.06286884988188168,0.0,0.03143442494094084,None,No Action
LN100430,2021-03-01,0.0548207490428928,0.0,0.0274103745214464,None,No Action
LN100430,2021-04-01,0.056742502178528276,0.0,0.028371251089264138,None,No Action
LN100430,2021-08-01,0.05968818048669222,0.0,0.02984409024334611,None,No Action
LN100430,2021-12-01,0.0707570701268796,0.0,0.0353785350634398,None,No Action
LN100430,2022-01-01,0.07931166175744697,0.0,0.039655830878723486,None,No Action
LN100430,2022-07-01,0.09681819633332622,0.0,0.04840909816666311,None,No Action
LN100431,2023-05-01,0.3256901800120602,0.0,0.1628450900060301,None,No Action
LN100431,2023-09-01,0.28574095725213533,0.3,0.29287047862606763,dpd_conflict,Investigate Data
LN100431,2024-04-01,0.27093868616055505,0.0,0.13546934308027753,None,No Action
LN100431,2024-05-01,0.26382451502965587,0.0,0.13191225751482794,None,No Action
LN100431,2024-08-01,0.2676632790598922,0.0,0.1338316395299461,None,No Action
LN100431,2024-09-01,0.27430574626494075,0.0,0.13715287313247038,None,No Action
LN100431,2024-10-01,0.27395200067053327,0.0,0.13697600033526663,None,No Action
LN100431,2024-12-01,0.27573280799929234,0.0,0.13786640399964617,None,No Action
LN100431,2025-01-01,0.2803640539648421,0.0,0.14018202698242105,None,No Action
LN100431,2025-02-01,0.5704024807432879,0.0,0.28520124037164396,None,No Action
LN100431,2025-04-01,0.6806180347873076,0.0,0.3403090173936538,None,No Action
LN100431,2025-06-01,0.30003144335024245,0.7,0.5000157216751212,balance_conflict;dpd_conflict,Investigate Data
LN100431,2025-10-01,0.3303154780335047,0.0,0.16515773901675235,None,No Action
LN100431,2026-01-01,0.3374931252484169,0.0,0.16874656262420845,None,No Action
LN100431,2026-02-01,0.33534992949236964,0.0,0.16767496474618482,None,No Action
LN100431,2026-05-01,0.34073420466647864,0.0,0.17036710233323932,None,No Action
LN100431,2026-06-01,0.34419941563234235,0.0,0.17209970781617118,None,No Action
LN100432,2023-10-01,0.40656368030372614,0.0,0.20328184015186307,None,No Action
LN100432,2024-01-01,0.37192924586334786,0.0,0.18596462293167393,None,No Action
LN100432,2024-02-01,0.3680465898083355,0.15,0.25902329490416776,missing_document,Investigate Data
LN100432,2024-03-01,0.36414514442778123,0.3,0.33207257221389064,dpd_conflict,Investigate Data
LN100432,2024-07-01,0.34475500723436314,0.0,0.17237750361718157,None,No Action
LN100432,2024-08-01,0.34739055193680746,0.15,0.24869527596840374,missing_document,Investigate Data
LN100432,2024-09-01,0.3401604853207115,0.0,0.17008024266035576,None,No Action
LN100432,2024-10-01,0.34104473918802813,0.15,0.24552236959401408,missing_document,Investigate Data
LN100432,2024-11-01,0.3369724956793101,0.15,0.24348624783965506,missing_document,Investigate Data
LN100432,2024-12-01,0.33576158309871273,0.0,0.16788079154935637,None,No Action
LN100432,2025-01-01,0.33598840712034583,0.15,0.24299420356017293,missing_document,Investigate Data
LN100432,2025-03-01,0.7028353522624061,0.0,0.35141767613120306,None,No Action
LN100432,2025-04-01,0.8075086264825087,0.15,0.47875431324125434,missing_document,Investigate Data
LN100433,2019-02-01,0.0881501568116333,0.0,0.04407507840581665,None,No Action
LN100433,2019-07-01,0.03437624289457453,0.0,0.017188121447287263,None,No Action
LN100433,2020-03-01,0.025724710832397246,0.0,0.012862355416198623,None,No Action
LN100433,2020-04-01,0.02773950427827576,0.15,0.08886975213913788,missing_document,Investigate Data
LN100433,2020-06-01,0.03479941363125194,0.0,0.01739970681562597,None,No Action
LN100433,2020-07-01,0.039910330610815725,0.0,0.019955165305407863,None,No Action
LN100433,2020-10-01,0.04095978985434945,0.15,0.09547989492717472,missing_document,Investigate Data
LN100433,2020-11-01,0.046673369199003556,0.0,0.023336684599501778,None,No Action
LN100433,2021-06-01,0.045598986162389665,0.0,0.022799493081194833,None,No Action
LN100433,2021-08-01,0.04080986186034086,0.0,0.02040493093017043,None,No Action
LN100433,2021-09-01,0.041206905061188515,0.0,0.020603452530594257,None,No Action
LN100433,2021-10-01,0.34880453218401897,0.0,0.17440226609200948,None,No Action
LN100433,2022-01-01,0.057415856533462706,0.0,0.028707928266731353,None,No Action
LN100433,2022-02-01,0.0607598458863009,0.0,0.03037992294315045,None,No Action
LN100433,2022-03-01,0.06862123504305007,0.15,0.10931061752152503,missing_document,Investigate Data
LN100433,2022-04-01,0.07565698590641257,0.0,0.03782849295320628,None,No Action
LN100433,2022-06-01,0.09623914390817911,0.0,0.04811957195408956,None,No Action
LN100433,2022-10-01,0.08921285178742078,0.3,0.19460642589371038,dpd_conflict,Investigate Data
LN100434,2021-01-01,0.2844801343370059,0.0,0.14224006716850296,None,No Action
LN100434,2021-02-01,0.2742344929562771,0.15,0.21211724647813857,missing_document,Investigate Data
LN100434,2021-05-01,0.23687064886821607,0.0,0.11843532443410804,None,No Action
LN100434,2021-10-01,0.20753739051880382,0.0,0.10376869525940191,None,No Action
LN100434,2022-01-01,0.20946099071601487,0.0,0.10473049535800744,None,No Action
LN100434,2022-03-01,0.19817745809966059,0.15,0.1740887290498303,missing_document,Investigate Data
LN100434,2022-04-01,0.1968226435774394,0.0,0.0984113217887197,None,No Action
LN100435,2019-01-01,0.2329434839924185,0.0,0.11647174199620924,None,No Action
LN100435,2019-06-01,0.1890279923441902,0.0,0.0945139961720951,None,No Action
LN100436,2022-01-01,0.13830831241909414,0.4,0.2691541562095471,balance_conflict,Investigate Data
LN100436,2022-02-01,0.1273265203007451,0.4,0.26366326015037256,balance_conflict,Investigate Data
LN100436,2022-04-01,0.11409646601779866,0.0,0.05704823300889933,None,No Action
LN100436,2022-05-01,0.10528416974503696,0.0,0.05264208487251848,None,No Action
LN100436,2022-06-01,0.09347357615318763,0.4,0.24673678807659383,balance_conflict,Investigate Data
LN100436,2022-07-01,0.44745290707064367,0.0,0.22372645353532183,None,No Action
LN100436,2022-08-01,0.6150292525695893,0.15,0.38251462628479466,missing_document,Investigate Data
LN100436,2022-09-01,0.09166299488482144,0.15,0.12083149744241072,missing_document,Investigate Data
LN100436,2022-10-01,0.09258963996290925,0.15,0.12129481998145462,missing_document,Investigate Data
LN100436,2022-11-01,0.09194331837693281,0.0,0.04597165918846641,None,No Action
LN100436,2022-12-01,0.4304174929626582,0.0,0.2152087464813291,None,No Action
LN100436,2023-01-01,0.09436508156156032,0.0,0.04718254078078016,None,No Action
LN100436,2023-03-01,0.08148795327055125,0.0,0.040743976635275625,None,No Action
LN100436,2023-05-01,0.07404559205442318,0.0,0.03702279602721159,None,No Action
LN100436,2023-06-01,0.07392672402554001,0.0,0.03696336201277001,None,No Action
LN100436,2023-11-01,0.0856408544398104,0.15,0.1178204272199052,missing_document,Investigate Data
LN100436,2023-12-01,0.08415478728105896,0.0,0.04207739364052948,None,No Action
LN100436,2024-01-01,0.07223850920738473,0.2,0.13611925460369237,status_conflict,Investigate Data
LN100436,2024-04-01,0.07589020011059233,0.0,0.037945100055296166,None,No Action
LN100436,2024-05-01,0.39123134065607745,0.0,0.19561567032803873,None,No Action
LN100436,2024-07-01,0.07090007362998729,0.0,0.035450036814993646,None,No Action
LN100436,2024-09-01,0.073180769184371,0.0,0.0365903845921855,None,No Action
LN100436,2025-06-01,0.10107273606885114,0.0,0.05053636803442557,None,No Action
LN100436,2025-09-01,0.11900215990994478,0.15,0.1345010799549724,missing_document,Investigate Data
LN100436,2025-10-01,0.4684237306136547,0.15,0.30921186530682737,missing_document,Investigate Data
LN100436,2025-11-01,0.12335970300816268,0.0,0.06167985150408134,None,No Action
LN100436,2026-01-01,0.1311202920684571,0.0,0.06556014603422855,None,No Action
LN100436,2026-03-01,0.4798037581525605,0.0,0.23990187907628024,None,No Action
LN100436,2026-05-01,0.14322855055835093,0.0,0.07161427527917547,None,No Action
LN100436,2026-07-01,0.14971308662027805,0.0,0.07485654331013902,None,No Action
LN100437,2024-07-01,0.30229395810075876,0.0,0.15114697905037938,None,No Action
LN100437,2025-04-01,0.22938410654196195,0.0,0.11469205327098098,None,No Action
LN100437,2025-05-01,0.22383503555981898,0.0,0.11191751777990949,None,No Action
LN100437,2025-07-01,0.22279916623317453,0.0,0.11139958311658726,None,No Action
LN100437,2025-10-01,0.48749029075319716,0.0,0.24374514537659858,None,No Action
LN100437,2025-11-01,0.22220815628646473,0.0,0.11110407814323237,None,No Action
LN100437,2026-03-01,0.23329986344464393,0.0,0.11664993172232196,None,No Action
LN100437,2026-04-01,0.23645081360260245,0.0,0.11822540680130122,None,No Action
LN100437,2026-07-01,0.24746349390415578,0.0,0.12373174695207789,None,No Action
LN100438,2018-08-01,0.10041370257399518,0.0,0.05020685128699759,None,No Action
LN100438,2018-11-01,0.07359154070388096,0.0,0.03679577035194048,None,No Action
LN100438,2018-12-01,0.06822193647870922,0.0,0.03411096823935461,None,No Action
LN100438,2019-02-01,0.05993810589337689,0.15,0.10496905294668844,missing_document,Investigate Data
LN100438,2019-03-01,0.057728389635226085,0.0,0.028864194817613043,None,No Action
LN100438,2019-09-01,0.039173192760148856,0.0,0.019586596380074428,None,No Action
LN100438,2019-10-01,0.03800336714753849,0.0,0.019001683573769246,None,No Action
LN100438,2020-04-01,0.046597489296422934,0.0,0.023298744648211467,None,No Action
LN100438,2020-05-01,0.04530262056618195,0.0,0.022651310283090975,None,No Action
LN100438,2020-06-01,0.04626171127950118,0.15,0.09813085563975059,missing_document,Investigate Data
LN100438,2020-08-01,0.37533487064824433,0.15,0.2626674353241222,missing_document,Investigate Data
LN100438,2020-09-01,0.03763265938718818,0.0,0.01881632969359409,None,No Action
LN100438,2020-12-01,0.046192985622779514,0.0,0.023096492811389757,None,No Action
LN100438,2021-02-01,0.3904150229438922,0.0,0.1952075114719461,None,No Action
LN100438,2021-05-01,0.049446590116841715,0.0,0.024723295058420858,None,No Action
LN100438,2021-07-01,0.052709916622363795,0.3,0.1763549583111819,dpd_conflict,Investigate Data
LN100438,2021-08-01,0.05283405653401896,0.0,0.02641702826700948,None,No Action
LN100438,2021-10-01,0.05616661210523832,0.0,0.02808330605261916,None,No Action
LN100438,2022-05-01,0.06794693832461562,0.0,0.03397346916230781,None,No Action
LN100438,2022-06-01,0.07113624339726965,0.15,0.11056812169863482,missing_document,Investigate Data
LN100438,2022-07-01,0.07232265546799754,0.55,0.3111613277339988,balance_conflict;missing_document,Investigate Data
LN100438,2022-11-01,0.07985020531279363,0.15,0.11492510265639681,missing_document,Investigate Data
LN100438,2022-12-01,0.09314333581817125,0.0,0.04657166790908562,None,No Action
LN100438,2023-04-01,0.11420144578795166,0.0,0.05710072289397583,None,No Action
LN100438,2023-05-01,0.1277474575423756,0.0,0.0638737287711878,None,No Action
LN100438,2023-09-01,0.15723703711417758,0.0,0.07861851855708879,None,No Action
LN100438,2023-10-01,0.16268397452450134,0.0,0.08134198726225067,None,No Action
LN100438,2024-04-01,0.23305477214378056,0.15,0.1915273860718903,missing_document,Investigate Data
LN100438,2024-05-01,0.22964537661712237,0.15,0.1898226883085612,missing_document,Investigate Data
LN100438,2024-09-01,0.2510945269398269,0.0,0.12554726346991346,None,No Action
LN100438,2024-10-01,0.2522916367290988,0.0,0.1261458183645494,None,No Action
LN100438,2025-02-01,0.2685835088918521,0.0,0.13429175444592606,None,No Action
LN100438,2025-07-01,0.4090914909849688,0.0,0.2045457454924844,None,No Action
LN100439,2020-10-01,0.3373728511795806,0.0,0.1686864255897903,None,No Action
LN100439,2021-01-01,0.295120317819773,0.0,0.1475601589098865,None,No Action
LN100439,2021-02-01,0.28915249745151084,0.0,0.14457624872575542,None,No Action
LN100439,2021-03-01,0.2847743975197088,0.0,0.1423871987598544,None,No Action
LN100439,2021-04-01,0.2744992098039767,0.0,0.13724960490198834,None,No Action
LN100439,2021-06-01,0.2806159637616017,0.0,0.14030798188080085,None,No Action
LN100439,2021-07-01,0.2787275512429148,0.0,0.1393637756214574,None,No Action
LN100439,2021-08-01,0.27788544607193233,0.0,0.13894272303596616,None,No Action
LN100439,2021-11-01,0.26993543830706557,0.0,0.13496771915353278,None,No Action
LN100439,2022-02-01,0.25162166906648586,0.15,0.20081083453324294,missing_document,Investigate Data
LN100439,2022-04-01,0.2462798217539559,0.0,0.12313991087697795,None,No Action
LN100439,2022-05-01,0.2542193772868657,0.15,0.20210968864343287,missing_document,Investigate Data
LN100439,2022-07-01,0.24528631321238126,0.0,0.12264315660619063,None,No Action
LN100439,2022-12-01,0.221685621275177,0.0,0.1108428106375885,None,No Action
LN100439,2023-01-01,0.22210023671365542,0.15,0.18605011835682772,missing_document,Investigate Data
LN100439,2023-02-01,0.2289359447632604,0.0,0.1144679723816302,None,No Action
LN100439,2023-06-01,0.22360464496378796,0.15,0.186802322481894,missing_document,Investigate Data
LN100439,2023-09-01,0.21102430886190593,0.7,0.45551215443095294,balance_conflict;dpd_conflict,Investigate Data
LN100439,2023-10-01,0.21855339547173602,0.0,0.10927669773586801,None,No Action
LN100439,2023-12-01,0.2399759178933648,0.0,0.1199879589466824,None,No Action
LN100439,2024-02-01,0.24602244149985086,0.0,0.12301122074992543,None,No Action
LN100439,2024-04-01,0.26630533067600803,0.15,0.20815266533800403,missing_document,Investigate Data
LN100439,2024-05-01,0.27993635867762967,0.15,0.21496817933881485,missing_document,Investigate Data
LN100439,2024-06-01,0.28459377518796114,0.0,0.14229688759398057,None,No Action
LN100439,2024-07-01,0.28684993998223507,0.0,0.14342496999111753,None,No Action
LN100439,2024-09-01,0.292429955230497,0.15,0.2212149776152485,missing_document,Investigate Data
LN100439,2025-02-01,0.3120431092473349,0.0,0.15602155462366746,None,No Action
LN100439,2025-04-01,0.3108414572049395,0.7,0.5054207286024697,balance_conflict;dpd_conflict,Investigate Data
LN100439,2025-05-01,0.31709844082489536,0.15,0.2335492204124477,missing_document,Investigate Data
LN100439,2025-08-01,0.33405513037772305,0.0,0.16702756518886153,None,No Action
LN100439,2025-09-01,0.3542927701326316,0.0,0.1771463850663158,None,No Action
LN100439,2025-11-01,0.3746617879161337,0.0,0.18733089395806685,None,No Action
LN100439,2026-01-01,0.37633224343552796,0.0,0.18816612171776398,None,No Action
LN100439,2026-07-01,0.4357402617320083,0.2,0.31787013086600413,status_conflict,Investigate Data
LN100440,2024-10-01,0.22650691691647684,0.0,0.11325345845823842,None,No Action
LN100440,2025-02-01,0.16294742989359723,0.0,0.08147371494679861,None,No Action
LN100440,2025-03-01,0.15530912274097308,0.15,0.15265456137048655,missing_document,Investigate Data
LN100440,2025-04-01,0.13845316012754527,0.0,0.06922658006377264,None,No Action
LN100440,2025-05-01,0.1336140196401695,0.0,0.06680700982008475,None,No Action
LN100440,2025-07-01,0.7161755773100755,0.0,0.35808778865503776,None,No Action
LN100441,2020-03-01,0.5125750327229022,0.4,0.4562875163614511,balance_conflict,Investigate Data
LN100441,2020-04-01,0.5089875969193681,0.0,0.25449379845968406,None,No Action
LN100441,2020-05-01,0.49886234230121984,0.15,0.32443117115060993,missing_document,Investigate Data
LN100441,2020-07-01,0.49128654650117565,0.15,0.32064327325058783,missing_document,Investigate Data
LN100441,2020-11-01,0.47132006766536105,0.0,0.23566003383268053,None,No Action
LN100441,2020-12-01,0.4730878334850228,0.0,0.2365439167425114,None,No Action
LN100441,2021-01-01,0.46857264148636857,0.0,0.23428632074318428,None,No Action
LN100441,2021-04-01,0.679573741993168,0.0,0.339786870996584,None,No Action
LN100441,2021-05-01,0.4656582326497126,0.0,0.2328291163248563,None,No Action
LN100441,2021-10-01,0.4680608027442983,0.15,0.30903040137214915,missing_document,Investigate Data
LN100441,2021-11-01,0.467060800659713,0.0,0.2335304003298565,None,No Action
LN100441,2022-02-01,0.4677488240512009,0.0,0.23387441202560044,None,No Action
LN100441,2022-03-01,0.4762807899916617,0.15,0.31314039499583085,missing_document,Investigate Data
LN100441,2022-07-01,0.47610243322690693,0.0,0.23805121661345346,None,No Action
LN100441,2022-12-01,0.48696654665578076,0.0,0.24348327332789038,None,No Action
LN100441,2023-02-01,0.4834727126492935,0.0,0.24173635632464674,None,No Action
LN100441,2023-03-01,0.4807787926253254,0.0,0.2403893963126627,None,No Action
LN100441,2023-04-01,0.48175821910762673,0.0,0.24087910955381336,None,No Action
LN100441,2023-06-01,0.4742868782960773,0.0,0.23714343914803865,None,No Action
LN100441,2023-08-01,0.4742868782960773,0.0,0.23714343914803865,None,No Action
LN100441,2023-09-01,0.674556621870581,0.0,0.3372783109352905,None,No Action
LN100441,2023-10-01,0.4758741308600758,0.0,0.2379370654300379,None,No Action
LN100441,2023-12-01,0.8118836692292049,0.15,0.48094183461460244,missing_document,Investigate Data
LN100442,2019-03-01,0.08633727305349403,0.0,0.04316863652674702,None,No Action
LN100442,2019-05-01,0.06984329622635632,0.0,0.03492164811317816,None,No Action
LN100442,2019-09-01,0.04741585398051218,0.0,0.02370792699025609,None,No Action
LN100442,2019-10-01,0.0472863413282989,0.0,0.02364317066414945,None,No Action
LN100442,2020-02-01,0.041554870731482896,0.15,0.09577743536574145,missing_document,Investigate Data
LN100442,2020-03-01,0.039701375665048944,0.0,0.019850687832524472,None,No Action
LN100442,2020-04-01,0.04113190885081208,0.0,0.02056595442540604,None,No Action
LN100442,2020-05-01,0.042066127772489637,0.15,0.09603306388624482,missing_document,Investigate Data
LN100442,2020-08-01,0.05659653407178189,0.15,0.10329826703589094,missing_document,Investigate Data
LN100442,2020-10-01,0.05824575968333445,0.0,0.029122879841667226,None,No Action
LN100442,2020-11-01,0.6614466969705246,0.0,0.3307233484852623,None,No Action
LN100443,2021-06-01,0.13140536464870123,0.0,0.06570268232435061,None,No Action
LN100443,2021-07-01,0.10815368598867392,0.0,0.05407684299433696,None,No Action
LN100443,2021-08-01,0.47852481222699383,0.0,0.23926240611349692,None,No Action
LN100443,2021-09-01,0.08985524443750914,0.0,0.04492762221875457,None,No Action
LN100443,2021-10-01,0.0790483597384295,0.15,0.11452417986921475,missing_document,Investigate Data
LN100443,2022-03-01,0.051606706621678766,0.0,0.025803353310839383,None,No Action
LN100443,2022-04-01,0.05320415185096905,0.0,0.026602075925484525,None,No Action
LN100443,2022-05-01,0.05402220429846449,0.0,0.027011102149232247,None,No Action
LN100443,2022-08-01,0.049428012577430236,0.0,0.024714006288715118,None,No Action
LN100443,2022-12-01,0.050557101609871924,0.15,0.10027855080493596,missing_document,Investigate Data
LN100443,2023-01-01,0.05766094374827058,0.15,0.10383047187413529,missing_document,Investigate Data
LN100443,2023-03-01,0.05999304995271881,0.0,0.029996524976359407,None,No Action
LN100443,2023-04-01,0.06000633202911165,0.0,0.030003166014555827,None,No Action
LN100443,2023-06-01,0.04897895261415619,0.0,0.024489476307078095,None,No Action
LN100443,2023-08-01,0.041192910064218435,0.4,0.22059645503210923,balance_conflict,Investigate Data
LN100443,2023-09-01,0.0421297469981029,0.0,0.02106487349905145,None,No Action
LN100443,2023-10-01,0.0455005058143475,0.15,0.09775025290717375,missing_document,Investigate Data
LN100443,2023-11-01,0.04942297510426552,0.0,0.02471148755213276,None,No Action
LN100443,2024-01-01,0.0500453763032197,0.15,0.10002268815160985,missing_document,Investigate Data
LN100443,2024-02-01,0.05476282604587035,0.0,0.027381413022935175,None,No Action
LN100443,2024-04-01,0.059247594730504005,0.0,0.029623797365252003,None,No Action
LN100443,2024-08-01,0.0650478914237903,0.0,0.03252394571189515,None,No Action
LN100443,2024-09-01,0.06658939893211702,0.0,0.03329469946605851,None,No Action
LN100443,2024-10-01,0.06882031790216259,0.15,0.10941015895108129,missing_document,Investigate Data
LN100443,2025-01-01,0.07164449248554439,0.0,0.03582224624277219,None,No Action
LN100444,2021-08-01,0.11680103446463963,0.15,0.13340051723231983,missing_document,Investigate Data
LN100444,2021-09-01,0.10917709250837682,0.4,0.2545885462541884,balance_conflict,Investigate Data
LN100444,2021-10-01,0.09689857420984527,0.15,0.12344928710492263,missing_document,Investigate Data
LN100444,2022-02-01,0.06759632497190504,0.0,0.03379816248595252,None,No Action
LN100444,2022-03-01,0.06238817843456701,0.0,0.031194089217283505,None,No Action
LN100445,2022-08-01,0.21214044467115745,0.0,0.10607022233557872,None,No Action
LN100445,2022-09-01,0.1888938344954989,0.0,0.09444691724774945,None,No Action
LN100445,2022-10-01,0.1820358469601826,0.0,0.0910179234800913,None,No Action
LN100445,2022-11-01,0.16740462533027523,0.15,0.15870231266513762,missing_document,Investigate Data
LN100445,2023-01-01,0.7585952830675486,0.0,0.3792976415337743,None,No Action
LN100446,2020-09-01,0.10892099238794406,0.15,0.12946049619397204,missing_document,Investigate Data
LN100446,2020-10-01,0.11066584355509335,0.15,0.13033292177754668,missing_document,Investigate Data
LN100446,2020-11-01,0.1137877265378816,0.15,0.13189386326894081,missing_document,Investigate Data
LN100446,2020-12-01,0.1069231942687151,0.0,0.05346159713435755,None,No Action
LN100446,2021-01-01,0.1071366652060195,0.0,0.05356833260300975,None,No Action
LN100446,2021-04-01,0.09236666447738195,0.0,0.04618333223869098,None,No Action
LN100446,2021-05-01,0.08392585795787133,0.0,0.041962928978935665,None,No Action
LN100446,2021-06-01,0.08198488145237381,0.0,0.04099244072618691,None,No Action
LN100446,2021-08-01,0.08080303697393221,0.0,0.040401518486966104,None,No Action
LN100446,2021-11-01,0.09082796918031444,0.15,0.12041398459015722,missing_document,Investigate Data
LN100446,2021-12-01,0.09218933430830456,0.15,0.12109466715415228,missing_document,Investigate Data
LN100446,2022-01-01,0.08788447366895291,0.0,0.043942236834476456,None,No Action
LN100446,2022-03-01,0.08873162988801675,0.0,0.044365814944008375,None,No Action
LN100446,2022-04-01,0.08072974485997841,0.15,0.1153648724299892,missing_document,Investigate Data
LN100446,2022-07-01,0.07907695062602782,0.0,0.03953847531301391,None,No Action
LN100446,2022-08-01,0.07776572593703657,0.0,0.038882862968518284,None,No Action
LN100446,2022-10-01,0.0769451402002681,0.0,0.03847257010013405,None,No Action
LN100446,2023-02-01,0.08327673087003329,0.0,0.041638365435016644,None,No Action
LN100446,2023-03-01,0.08676021443410442,0.15,0.11838010721705221,missing_document,Investigate Data
LN100446,2023-04-01,0.08874313390567667,0.0,0.04437156695283834,None,No Action
LN100446,2023-05-01,0.09103521455051422,0.0,0.04551760727525711,None,No Action
LN100446,2023-06-01,0.09101237671537632,0.0,0.04550618835768816,None,No Action
LN100446,2023-09-01,0.1074492087205996,0.0,0.0537246043602998,None,No Action
LN100446,2023-10-01,0.10784173438751321,0.0,0.053920867193756605,None,No Action
LN100446,2023-11-01,0.10974084897322367,0.0,0.054870424486611835,None,No Action
LN100446,2023-12-01,0.11804696062381848,0.15,0.13402348031190925,missing_document,Investigate Data
LN100446,2024-01-01,0.11831888732813123,0.4,0.2591594436640656,balance_conflict,Investigate Data
LN100446,2024-06-01,0.1408671322127245,0.0,0.07043356610636226,None,No Action
LN100446,2024-10-01,0.1603477770857129,0.0,0.08017388854285645,None,No Action
LN100446,2024-12-01,0.18018366191465673,0.0,0.09009183095732837,None,No Action
LN100446,2025-01-01,0.19093116556745393,0.0,0.09546558278372697,None,No Action
LN100446,2025-03-01,0.2217940026006021,0.0,0.11089700130030106,None,No Action
LN100446,2025-04-01,0.22336900062761877,0.15,0.1866845003138094,missing_document,Investigate Data
LN100446,2025-09-01,0.2738950806925249,0.0,0.13694754034626244,None,No Action
LN100446,2026-03-01,0.30583828866172247,0.0,0.15291914433086123,None,No Action
LN100446,2026-04-01,0.31670193037630245,0.0,0.15835096518815123,None,No Action
LN100446,2026-05-01,0.3158341409498626,0.0,0.1579170704749313,None,No Action
LN100447,2024-10-01,0.18310605932190582,0.0,0.09155302966095291,None,No Action
LN100447,2024-12-01,0.17246476870824246,0.0,0.08623238435412123,None,No Action
LN100447,2025-02-01,0.15985127835194368,0.0,0.07992563917597184,None,No Action
LN100447,2025-03-01,0.14907246619634484,0.0,0.07453623309817242,None,No Action
LN100447,2025-06-01,0.6181504457642231,0.0,0.30907522288211153,None,No Action
LN100447,2025-08-01,0.14055412743841966,0.0,0.07027706371920983,None,No Action
LN100447,2025-09-01,0.44039884101015603,0.0,0.22019942050507801,None,No Action
LN100447,2025-11-01,0.13859664358295387,0.15,0.14429832179147695,missing_document,Investigate Data
LN100447,2026-04-01,0.15388962804405282,0.0,0.07694481402202641,None,No Action
LN100447,2026-07-01,0.1658845912614072,0.0,0.0829422956307036,None,No Action
LN100448,2021-10-01,0.1190529750204401,0.0,0.05952648751022005,None,No Action
LN100449,2020-01-01,0.6525117714869242,0.0,0.3262558857434621,None,No Action
LN100449,2020-02-01,0.6404190913377277,0.0,0.32020954566886384,None,No Action
LN100449,2020-03-01,0.6354374379257133,0.0,0.31771871896285664,None,No Action
